,timestamp,open (USD),high (USD),low (USD),close (USD),open (USD).1,high (USD).1,low (USD).1,close (USD).1,volume,market cap (USD),time_frame,symbol
20565,2021-01-17,207.0,229.0,200.17,216.96,207.0,229.0,200.17,216.96,52158.11646,52158.11646,daily,COMP
20566,2021-01-16,203.09,219.95,200.32,207.0,203.09,219.95,200.32,207.0,42651.83714,42651.83714,daily,COMP
20567,2021-01-15,214.68,218.0,187.05,202.56,214.68,218.0,187.05,202.56,58475.33848,58475.33848,daily,COMP
20568,2021-01-14,210.97,225.0,201.81,214.5,210.97,225.0,201.81,214.5,61416.83631,61416.83631,daily,COMP
20569,2021-01-13,183.78,219.07,174.5,211.04,183.78,219.07,174.5,211.04,71119.97016,71119.97016,daily,COMP
20570,2021-01-12,168.58,201.86,162.01,183.8,168.58,201.86,162.01,183.8,69903.01437,69903.01437,daily,COMP
20571,2021-01-11,194.55,196.85,147.51,168.59,194.55,196.85,147.51,168.59,91441.98088,91441.98088,daily,COMP
20572,2021-01-10,180.01,208.97,169.56,194.39,180.01,208.97,169.56,194.39,90899.09087,90899.09087,daily,COMP
20573,2021-01-09,165.66,186.29,161.17,179.95,165.66,186.29,161.17,179.95,37925.08683,37925.08683,daily,COMP
20574,2021-01-08,172.58,181.55,153.12,165.75,172.58,181.55,153.12,165.75,65428.13638,65428.13638,daily,COMP
20575,2021-01-07,184.27,191.94,165.38,172.45,184.27,191.94,165.38,172.45,87963.61578,87963.61578,daily,COMP
20576,2021-01-06,161.44,187.0,159.43,183.98,161.44,187.0,159.43,183.98,58194.95924,58194.95924,daily,COMP
20577,2021-01-05,151.25,166.31,146.52,161.48,151.25,166.31,146.52,161.48,52769.13739,52769.13739,daily,COMP
20578,2021-01-04,146.92,161.92,137.0,151.24,146.92,161.92,137.0,151.24,66438.03751,66438.03751,daily,COMP
20579,2021-01-03,136.6,151.69,135.58,146.9,136.6,151.69,135.58,146.9,41745.14054,41745.14054,daily,COMP
20580,2021-01-02,145.56,147.67,134.48,136.71,145.56,147.67,134.48,136.71,31185.10701,31185.10701,daily,COMP
20581,2021-01-01,149.03,155.0,139.7,145.54,149.03,155.0,139.7,145.54,76859.21463,76859.21463,daily,COMP
20582,2020-12-31,156.84,157.13,142.03,149.02,156.84,157.13,142.03,149.02,54771.38886,54771.38886,daily,COMP
20583,2020-12-30,139.55,159.0,138.14,156.81,139.55,159.0,138.14,156.81,59178.46352,59178.46352,daily,COMP
20584,2020-12-29,143.57,146.39,130.1,139.36,143.57,146.39,130.1,139.36,58108.11858,58108.11858,daily,COMP
20585,2020-12-28,131.46,143.72,129.84,143.7,131.46,143.72,129.84,143.7,28266.88243,28266.88243,daily,COMP
20586,2020-12-27,129.93,140.42,128.0,131.15,129.93,140.42,128.0,131.15,40483.34438,40483.34438,daily,COMP
20587,2020-12-26,137.54,138.66,127.85,130.0,137.54,138.66,127.85,130.0,26997.64055,26997.64055,daily,COMP
20588,2020-12-25,136.75,143.71,133.96,137.69,136.75,143.71,133.96,137.69,16585.75698,16585.75698,daily,COMP
20589,2020-12-24,129.67,137.76,125.66,136.75,129.67,137.76,125.66,136.75,26312.99992,26312.99992,daily,COMP
20590,2020-12-23,145.36,148.88,122.0,129.59,145.36,148.88,122.0,129.59,39325.21382,39325.21382,daily,COMP
20591,2020-12-22,141.81,148.91,135.7,145.2,141.81,148.91,135.7,145.2,31589.28459,31589.28459,daily,COMP
20592,2020-12-21,153.53,155.57,139.29,141.66,153.53,155.57,139.29,141.66,31208.43487,31208.43487,daily,COMP
20593,2020-12-20,155.76,163.17,151.28,153.67,155.76,163.17,151.28,153.67,41874.76589,41874.76589,daily,COMP
20594,2020-12-19,160.41,165.15,154.51,155.62,160.41,165.15,154.51,155.62,35163.17981,35163.17981,daily,COMP
20595,2020-12-18,177.39,177.94,150.17,160.34,177.39,177.94,150.17,160.34,102143.7797,102143.7797,daily,COMP
20596,2020-12-17,155.51,178.99,150.88,177.23,155.51,178.99,150.88,177.23,89938.0937,89938.0937,daily,COMP
20597,2020-12-16,150.01,157.5,144.12,155.52,150.01,157.5,144.12,155.52,45227.18205,45227.18205,daily,COMP
20598,2020-12-15,153.09,154.16,146.31,150.01,153.09,154.16,146.31,150.01,41748.37466,41748.37466,daily,COMP
20599,2020-12-14,147.12,159.94,143.54,153.13,147.12,159.94,143.54,153.13,48845.54405,48845.54405,daily,COMP
20600,2020-12-13,144.63,153.33,140.15,147.36,144.63,153.33,140.15,147.36,33152.85063,33152.85063,daily,COMP
20601,2020-12-12,142.58,153.8,140.0,144.66,142.58,153.8,140.0,144.66,64029.56969,64029.56969,daily,COMP
20602,2020-12-11,149.4,153.22,137.5,142.65,149.4,153.22,137.5,142.65,83059.73824,83059.73824,daily,COMP
20603,2020-12-10,164.81,166.15,148.29,149.32,164.81,166.15,148.29,149.32,73812.92585,73812.92585,daily,COMP
20604,2020-12-09,155.6,171.62,145.46,164.81,155.6,171.62,145.46,164.81,146606.74641,146606.74641,daily,COMP
20605,2020-12-08,149.84,179.48,148.0,155.6,149.84,179.48,148.0,155.6,264911.73332,264911.73332,daily,COMP
20606,2020-12-07,137.16,151.05,135.0,149.84,137.16,151.05,135.0,149.84,46571.64934,46571.64934,daily,COMP
20607,2020-12-06,143.6,144.25,132.71,137.01,143.6,144.25,132.71,137.01,43789.07498,43789.07498,daily,COMP
20608,2020-12-05,127.1,145.21,125.0,143.55,127.1,145.21,125.0,143.55,77431.75979,77431.75979,daily,COMP
20609,2020-12-04,131.66,147.76,124.49,127.24,131.66,147.76,124.49,127.24,161816.92092,161816.92092,daily,COMP
20610,2020-12-03,113.63,137.92,112.61,131.66,113.63,137.92,112.61,131.66,141665.3108,141665.3108,daily,COMP
20611,2020-12-02,104.99,114.95,104.11,113.88,104.99,114.95,104.11,113.88,44948.09302,44948.09302,daily,COMP
20612,2020-12-01,112.16,117.85,100.32,105.0,112.16,117.85,100.32,105.0,48776.09481,48776.09481,daily,COMP
20613,2020-11-30,110.62,114.94,109.27,111.96,110.62,114.94,109.27,111.96,27513.05925,27513.05925,daily,COMP
20614,2020-11-29,108.1,111.5,105.75,110.49,108.1,111.5,105.75,110.49,18219.68314,18219.68314,daily,COMP
20615,2020-11-28,104.6,109.66,102.09,108.1,104.6,109.66,102.09,108.1,28694.42413,28694.42413,daily,COMP
20616,2020-11-27,106.93,109.97,100.0,104.49,106.93,109.97,100.0,104.49,34071.43222,34071.43222,daily,COMP
20617,2020-11-26,122.63,125.75,98.5,106.91,122.63,125.75,98.5,106.91,83680.6121,83680.6121,daily,COMP
20618,2020-11-25,127.85,139.78,120.0,122.73,127.85,139.78,120.0,122.73,74500.45928,74500.45928,daily,COMP
20619,2020-11-24,125.71,133.45,121.25,127.82,125.71,133.45,121.25,127.82,67820.56946,67820.56946,daily,COMP
20620,2020-11-23,116.95,129.45,115.6,125.6,116.95,129.45,115.6,125.6,58579.5124,58579.5124,daily,COMP
20621,2020-11-22,127.38,129.0,112.48,116.88,127.38,129.0,112.48,116.88,51267.49485,51267.49485,daily,COMP
20622,2020-11-21,116.09,128.4,112.66,127.38,116.09,128.4,112.66,127.38,63402.53187,63402.53187,daily,COMP
20623,2020-11-20,113.38,124.0,113.21,116.23,113.38,124.0,113.21,116.23,42126.60829,42126.60829,daily,COMP
20624,2020-11-19,114.35,118.5,108.64,113.32,114.35,118.5,108.64,113.32,39781.08815,39781.08815,daily,COMP
20625,2020-11-18,122.67,126.0,107.01,114.13,122.67,126.0,107.01,114.13,61270.77664,61270.77664,daily,COMP
20626,2020-11-17,120.27,127.54,118.16,122.66,120.27,127.54,118.16,122.66,36049.19962,36049.19962,daily,COMP
20627,2020-11-16,119.86,124.88,114.41,120.07,119.86,124.88,114.41,120.07,34749.79407,34749.79407,daily,COMP
20628,2020-11-15,121.62,130.4,113.55,120.2,121.62,130.4,113.55,120.2,69466.76039,69466.76039,daily,COMP
20629,2020-11-14,116.55,124.41,107.21,121.6,116.55,124.41,107.21,121.6,83087.57549,83087.57549,daily,COMP
20630,2020-11-13,104.32,118.0,103.09,116.42,104.32,118.0,103.09,116.42,63690.02794,63690.02794,daily,COMP
20631,2020-11-12,103.2,108.77,99.25,104.35,103.2,108.77,99.25,104.35,34780.79449,34780.79449,daily,COMP
20632,2020-11-11,102.65,114.63,98.7,103.18,102.65,114.63,98.7,103.18,62668.66485,62668.66485,daily,COMP
20633,2020-11-10,94.97,105.47,94.0,102.57,94.97,105.47,94.0,102.57,31453.64615,31453.64615,daily,COMP
20634,2020-11-09,97.07,100.29,93.07,94.78,97.07,100.29,93.07,94.78,27983.60488,27983.60488,daily,COMP
20635,2020-11-08,92.41,101.0,91.22,97.13,92.41,101.0,91.22,97.13,26298.91251,26298.91251,daily,COMP
20636,2020-11-07,95.84,111.8,89.5,92.41,95.84,111.8,89.5,92.41,74455.88431,74455.88431,daily,COMP
20637,2020-11-06,90.9,99.81,88.56,95.86,90.9,99.81,88.56,95.86,59075.57242,59075.57242,daily,COMP
20638,2020-11-05,88.94,93.69,83.21,90.91,88.94,93.69,83.21,90.91,32669.31704,32669.31704,daily,COMP
20639,2020-11-04,87.58,89.08,81.38,88.71,87.58,89.08,81.38,88.71,18488.55265,18488.55265,daily,COMP
20640,2020-11-03,91.08,91.08,80.62,87.47,91.08,91.08,80.62,87.47,45003.41011,45003.41011,daily,COMP
20641,2020-11-02,93.97,99.18,90.16,91.44,93.97,99.18,90.16,91.44,16978.70451,16978.70451,daily,COMP
20642,2020-11-01,90.76,96.32,89.35,93.84,90.76,96.32,89.35,93.84,19377.81823,19377.81823,daily,COMP
20643,2020-10-31,92.0,94.97,89.02,90.83,92.0,94.97,89.02,90.83,29475.11701,29475.11701,daily,COMP
20644,2020-10-30,96.86,99.27,88.29,92.05,96.86,99.27,88.29,92.05,37133.24631,37133.24631,daily,COMP
20645,2020-10-29,107.76,111.91,93.96,96.97,107.76,111.91,93.96,96.97,53225.31978,53225.31978,daily,COMP
20646,2020-10-28,109.02,120.89,104.48,107.82,109.02,120.89,104.48,107.82,68340.91766,68340.91766,daily,COMP
20647,2020-10-27,100.0,113.71,99.59,109.02,100.0,113.71,99.59,109.02,56767.12758,56767.12758,daily,COMP
20648,2020-10-26,101.2,104.53,97.76,100.0,101.2,104.53,97.76,100.0,24445.4658,24445.4658,daily,COMP
20649,2020-10-25,105.2,105.48,101.17,101.2,105.2,105.48,101.17,101.2,17026.00018,17026.00018,daily,COMP
20650,2020-10-24,102.93,107.82,101.0,105.23,102.93,107.82,101.0,105.23,14690.56871,14690.56871,daily,COMP
20651,2020-10-23,102.3,106.52,99.37,103.0,102.3,106.52,99.37,103.0,24589.52512,24589.52512,daily,COMP
20652,2020-10-22,95.39,103.03,95.39,102.43,95.39,103.03,95.39,102.43,22793.62849,22793.62849,daily,COMP
20653,2020-10-21,94.95,100.0,92.74,95.35,94.95,100.0,92.74,95.35,26192.29677,26192.29677,daily,COMP
20654,2020-10-20,102.8,102.89,92.72,94.85,102.8,102.89,92.72,94.85,26342.79378,26342.79378,daily,COMP
20655,2020-10-19,104.74,105.73,101.37,102.78,104.74,105.73,101.37,102.78,18955.68673,18955.68673,daily,COMP
20656,2020-10-18,103.09,107.92,102.49,104.89,103.09,107.92,102.49,104.89,22010.47597,22010.47597,daily,COMP
20657,2020-10-17,103.54,105.97,101.53,103.09,103.54,105.97,101.53,103.09,11187.59609,11187.59609,daily,COMP
20658,2020-10-16,106.9,107.01,99.35,103.41,106.9,107.01,99.35,103.41,26404.83007,26404.83007,daily,COMP
20659,2020-10-15,107.19,109.82,104.68,107.02,107.19,109.82,104.68,107.02,24147.55339,24147.55339,daily,COMP
20660,2020-10-14,113.89,115.78,105.39,107.22,113.89,115.78,105.39,107.22,35076.55239,35076.55239,daily,COMP
20661,2020-10-13,116.77,119.5,111.72,114.03,116.77,119.5,111.72,114.03,28349.77088,28349.77088,daily,COMP
20662,2020-10-12,115.79,120.86,112.16,116.77,115.79,120.86,112.16,116.77,33503.72167,33503.72167,daily,COMP
20663,2020-10-11,113.89,117.0,111.21,115.55,113.89,117.0,111.21,115.55,20773.57632,20773.57632,daily,COMP
20664,2020-10-10,115.27,123.4,112.65,114.13,115.27,123.4,112.65,114.13,45406.57379,45406.57379,daily,COMP
20665,2020-10-09,108.33,117.85,103.43,115.32,108.33,117.85,103.43,115.32,65442.36142,65442.36142,daily,COMP
20666,2020-10-08,110.52,114.0,102.13,108.1,110.52,114.0,102.13,108.1,65774.84303,65774.84303,daily,COMP
20667,2020-10-07,105.79,111.94,101.32,110.47,105.79,111.94,101.32,110.47,64110.99894,64110.99894,daily,COMP
20668,2020-10-06,122.17,123.08,101.16,105.76,122.17,123.08,101.16,105.76,68185.27544,68185.27544,daily,COMP
20669,2020-10-05,119.39,125.0,117.36,122.04,119.39,125.0,117.36,122.04,28463.14631,28463.14631,daily,COMP
20670,2020-10-04,121.3,122.89,117.0,119.46,121.3,122.89,117.0,119.46,16512.0291,16512.0291,daily,COMP
20671,2020-10-03,120.37,125.55,119.88,121.18,120.37,125.55,119.88,121.18,11168.43208,11168.43208,daily,COMP
20672,2020-10-02,129.15,130.85,116.57,120.36,129.15,130.85,116.57,120.36,32308.5517,32308.5517,daily,COMP
20673,2020-10-01,133.8,140.11,125.01,129.2,133.8,140.11,125.01,129.2,27342.85351,27342.85351,daily,COMP
20674,2020-09-30,132.8,136.65,130.03,133.43,132.8,136.65,130.03,133.43,27923.28681,27923.28681,daily,COMP
20675,2020-09-29,131.42,134.66,127.61,132.99,131.42,134.66,127.61,132.99,13394.67482,13394.67482,daily,COMP
20676,2020-09-28,139.29,141.53,130.21,131.55,139.29,141.53,130.21,131.55,29280.00376,29280.00376,daily,COMP
20677,2020-09-27,144.15,147.76,135.46,139.08,144.15,147.76,135.46,139.08,11274.23585,11274.23585,daily,COMP
20678,2020-09-26,139.31,147.57,136.78,144.16,139.31,147.57,136.78,144.16,18153.83318,18153.83318,daily,COMP
20679,2020-09-25,138.79,143.9,133.04,139.07,138.79,143.9,133.04,139.07,26483.4065,26483.4065,daily,COMP
20680,2020-09-24,127.48,141.26,125.91,138.68,127.48,141.26,125.91,138.68,29768.2555,29768.2555,daily,COMP
20681,2020-09-23,143.9,147.08,124.15,127.24,143.9,147.08,124.15,127.24,45869.16351,45869.16351,daily,COMP
20682,2020-09-22,128.73,146.28,127.0,143.89,128.73,146.28,127.0,143.89,43318.8488,43318.8488,daily,COMP
20683,2020-09-21,144.55,146.0,124.51,128.31,144.55,146.0,124.51,128.31,25576.4544,25576.4544,daily,COMP
20684,2020-09-20,152.13,152.92,140.33,144.62,152.13,152.92,140.33,144.62,16199.97088,16199.97088,daily,COMP
20685,2020-09-19,154.11,156.33,150.89,151.97,154.11,156.33,150.89,151.97,16119.42837,16119.42837,daily,COMP
20686,2020-09-18,158.11,167.9,150.72,154.16,158.11,167.9,150.72,154.16,38949.38105,38949.38105,daily,COMP
20687,2020-09-17,153.36,161.09,146.0,158.11,153.36,161.09,146.0,158.11,52792.40817,52792.40817,daily,COMP
20688,2020-09-16,154.57,155.0,147.19,153.38,154.57,155.0,147.19,153.38,20027.43609,20027.43609,daily,COMP
20689,2020-09-15,165.99,169.78,152.25,154.8,165.99,169.78,152.25,154.8,17342.97837,17342.97837,daily,COMP
20690,2020-09-14,165.01,170.74,159.0,166.06,165.01,170.74,159.0,166.06,24261.16595,24261.16595,daily,COMP
20691,2020-09-13,180.27,184.95,161.13,165.09,180.27,184.95,161.13,165.09,36470.23165,36470.23165,daily,COMP
20692,2020-09-12,173.15,181.1,169.37,180.26,173.15,181.1,169.37,180.26,19227.56057,19227.56057,daily,COMP
20693,2020-09-11,171.6,177.81,160.94,173.15,171.6,177.81,160.94,173.15,36230.28549,36230.28549,daily,COMP
20694,2020-09-10,177.74,186.82,170.18,171.45,177.74,186.82,170.18,171.45,36790.93874,36790.93874,daily,COMP
20695,2020-09-09,173.69,184.84,167.25,177.79,173.69,184.84,167.25,177.79,40335.02523,40335.02523,daily,COMP
20696,2020-09-08,179.39,184.74,167.22,173.29,179.39,184.74,167.22,173.29,28783.42692,28783.42692,daily,COMP
20697,2020-09-07,170.85,180.1,153.72,179.4,170.85,180.1,153.72,179.4,54108.93817,54108.93817,daily,COMP
20698,2020-09-06,157.89,178.39,145.2,170.85,157.89,178.39,145.2,170.85,51234.70938,51234.70938,daily,COMP
20699,2020-09-05,186.91,198.0,145.73,157.89,186.91,198.0,145.73,157.89,77893.04732,77893.04732,daily,COMP
20700,2020-09-04,186.83,201.84,178.5,187.23,186.83,201.84,178.5,187.23,80225.59607,80225.59607,daily,COMP
20701,2020-09-03,227.13,244.49,181.38,187.13,227.13,244.49,181.38,187.13,113023.76169,113023.76169,daily,COMP
20702,2020-09-02,256.91,258.13,203.28,226.77,256.91,258.13,203.28,226.77,75984.90564,75984.90564,daily,COMP
20703,2020-09-01,242.81,272.61,236.0,256.89,242.81,272.61,236.0,256.89,105435.89231,105435.89231,daily,COMP
20704,2020-08-31,216.6,250.41,208.46,243.14,216.6,250.41,208.46,243.14,72559.20874,72559.20874,daily,COMP
20705,2020-08-30,193.14,224.66,191.91,216.72,193.14,224.66,191.91,216.72,62320.11286,62320.11286,daily,COMP
20706,2020-08-29,188.99,200.0,184.85,193.19,188.99,200.0,184.85,193.19,36746.00154,36746.00154,daily,COMP
20707,2020-08-28,171.47,204.07,169.44,189.0,171.47,204.07,169.44,189.0,71556.68891,71556.68891,daily,COMP
20708,2020-08-27,179.56,180.0,164.5,171.48,179.56,180.0,164.5,171.48,32280.78595,32280.78595,daily,COMP
20709,2020-08-26,165.29,185.95,162.05,179.42,165.29,185.95,162.05,179.42,46741.20754,46741.20754,daily,COMP
20710,2020-08-25,180.87,188.0,161.0,165.57,180.87,188.0,161.0,165.57,43379.48868,43379.48868,daily,COMP
20711,2020-08-24,169.29,188.09,166.35,180.91,169.29,188.09,166.35,180.91,46407.39425,46407.39425,daily,COMP
20712,2020-08-23,174.15,175.94,164.29,169.18,174.15,175.94,164.29,169.18,30302.01972,30302.01972,daily,COMP
20713,2020-08-22,169.52,175.21,160.34,173.88,169.52,175.21,160.34,173.88,38431.16018,38431.16018,daily,COMP
20714,2020-08-21,179.96,190.0,162.84,169.52,179.96,190.0,162.84,169.52,81779.88332,81779.88332,daily,COMP
20715,2020-08-20,182.71,187.75,176.36,179.75,182.71,187.75,176.36,179.75,45671.27364,45671.27364,daily,COMP
20716,2020-08-19,187.42,211.6,175.57,182.83,187.42,211.6,175.57,182.83,123241.00949,123241.00949,daily,COMP
20717,2020-08-18,184.76,190.66,172.0,187.5,184.76,190.66,172.0,187.5,69688.74337,69688.74337,daily,COMP
20718,2020-08-17,201.4,202.54,182.93,184.21,201.4,202.54,182.93,184.21,61169.19873,61169.19873,daily,COMP
20719,2020-08-16,196.36,207.4,191.23,201.08,196.36,207.4,191.23,201.08,52742.67709,52742.67709,daily,COMP
20720,2020-08-15,196.32,213.0,186.58,196.35,196.32,213.0,186.58,196.35,80423.05705,80423.05705,daily,COMP
20721,2020-08-14,205.02,217.0,192.39,196.06,205.02,217.0,192.39,196.06,99246.53034,99246.53034,daily,COMP
20722,2020-08-13,218.38,234.76,185.0,205.33,218.38,234.76,185.0,205.33,223478.28529,223478.28529,daily,COMP
20723,2020-08-12,196.0,267.5,190.55,218.38,196.0,267.5,190.55,218.38,290189.1276,290189.1276,daily,COMP
20724,2020-08-11,176.58,198.55,153.26,195.8,176.58,198.55,153.26,195.8,94712.82577,94712.82577,daily,COMP
20725,2020-08-10,170.91,188.0,165.0,176.62,170.91,188.0,165.0,176.62,61794.1367,61794.1367,daily,COMP
20726,2020-08-09,152.64,175.0,148.0,170.89,152.64,175.0,148.0,170.89,60988.44859,60988.44859,daily,COMP
20727,2020-08-08,154.68,160.66,147.6,152.86,154.68,160.66,147.6,152.86,48290.83884,48290.83884,daily,COMP
20728,2020-08-07,136.7,156.34,136.25,154.46,136.7,156.34,136.25,154.46,72474.24744,72474.24744,daily,COMP
20729,2020-08-06,134.72,142.5,132.27,136.86,134.72,142.5,132.27,136.86,30213.66065,30213.66065,daily,COMP
20730,2022-12-09,0.0981,0.0981,0.097,0.0978,0.0981,0.0981,0.097,0.0978,58946.0,58946.0,daily,CVC
20731,2022-12-08,0.0959,0.1043,0.0937,0.0975,0.0959,0.1043,0.0937,0.0975,7536494.0,7536494.0,daily,CVC
20732,2022-12-07,0.1018,0.1028,0.0931,0.0958,0.1018,0.1028,0.0931,0.0958,4403868.0,4403868.0,daily,CVC
20733,2022-12-06,0.1016,0.1033,0.0992,0.1018,0.1016,0.1033,0.0992,0.1018,4393555.0,4393555.0,daily,CVC
20734,2022-12-05,0.1029,0.104,0.1009,0.1015,0.1029,0.104,0.1009,0.1015,3547690.0,3547690.0,daily,CVC
20735,2022-12-04,0.1031,0.1046,0.1011,0.1029,0.1031,0.1046,0.1011,0.1029,3859341.0,3859341.0,daily,CVC
20736,2022-12-03,0.1039,0.12,0.101,0.1032,0.1039,0.12,0.101,0.1032,10894630.0,10894630.0,daily,CVC
20737,2022-12-02,0.1039,0.104,0.1004,0.1039,0.1039,0.104,0.1004,0.1039,2273228.0,2273228.0,daily,CVC
20738,2022-12-01,0.1062,0.1064,0.1036,0.1038,0.1062,0.1064,0.1036,0.1038,1383525.0,1383525.0,daily,CVC
20739,2022-11-30,0.1024,0.1064,0.1016,0.1062,0.1024,0.1064,0.1016,0.1062,4534410.0,4534410.0,daily,CVC
20740,2022-11-29,0.1029,0.1039,0.0985,0.1025,0.1029,0.1039,0.0985,0.1025,15483676.0,15483676.0,daily,CVC
20741,2022-11-28,0.0978,0.1077,0.0941,0.1027,0.0978,0.1077,0.0941,0.1027,51280114.0,51280114.0,daily,CVC
20742,2022-11-27,0.0983,0.105,0.0978,0.0979,0.0983,0.105,0.0978,0.0979,12296329.0,12296329.0,daily,CVC
20743,2022-11-26,0.0997,0.1011,0.0973,0.0984,0.0997,0.1011,0.0973,0.0984,5061202.0,5061202.0,daily,CVC
20744,2022-11-25,0.1015,0.1016,0.0978,0.0997,0.1015,0.1016,0.0978,0.0997,4549845.0,4549845.0,daily,CVC
20745,2022-11-24,0.1014,0.1051,0.0989,0.1016,0.1014,0.1051,0.0989,0.1016,13097289.0,13097289.0,daily,CVC
20746,2022-11-23,0.0962,0.1046,0.0956,0.1013,0.0962,0.1046,0.0956,0.1013,28554792.0,28554792.0,daily,CVC
20747,2022-11-22,0.0935,0.0965,0.0899,0.0962,0.0935,0.0965,0.0899,0.0962,5756438.0,5756438.0,daily,CVC
20748,2022-11-21,0.0935,0.0997,0.0891,0.0935,0.0935,0.0997,0.0891,0.0935,16315997.0,16315997.0,daily,CVC
20749,2022-11-20,0.0978,0.1045,0.0925,0.0935,0.0978,0.1045,0.0925,0.0935,17876174.0,17876174.0,daily,CVC
20750,2022-11-19,0.0937,0.1005,0.0917,0.0979,0.0937,0.1005,0.0917,0.0979,13560029.0,13560029.0,daily,CVC
20751,2022-11-18,0.0907,0.0946,0.0907,0.0936,0.0907,0.0946,0.0907,0.0936,9025559.0,9025559.0,daily,CVC
20752,2022-11-17,0.0916,0.094,0.089,0.0908,0.0916,0.094,0.089,0.0908,7609537.0,7609537.0,daily,CVC
20753,2022-11-16,0.0917,0.0974,0.0894,0.0915,0.0917,0.0974,0.0894,0.0915,15456153.0,15456153.0,daily,CVC
20754,2022-11-15,0.088,0.0938,0.0868,0.0917,0.088,0.0938,0.0868,0.0917,12457064.0,12457064.0,daily,CVC
20755,2022-11-14,0.0872,0.0894,0.0821,0.0881,0.0872,0.0894,0.0821,0.0881,19540785.0,19540785.0,daily,CVC
20756,2022-11-13,0.0894,0.0918,0.085,0.0874,0.0894,0.0918,0.085,0.0874,20359999.0,20359999.0,daily,CVC
20757,2022-11-12,0.0937,0.094,0.088,0.0892,0.0937,0.094,0.088,0.0892,9462996.0,9462996.0,daily,CVC
20758,2022-11-11,0.0968,0.0984,0.0883,0.0937,0.0968,0.0984,0.0883,0.0937,12381685.0,12381685.0,daily,CVC
20759,2022-11-10,0.0808,0.0998,0.0795,0.0968,0.0808,0.0998,0.0795,0.0968,33049014.0,33049014.0,daily,CVC
20760,2022-11-09,0.1082,0.109,0.0784,0.0808,0.1082,0.109,0.0784,0.0808,32495385.0,32495385.0,daily,CVC
20761,2022-11-08,0.1329,0.1346,0.0959,0.1083,0.1329,0.1346,0.0959,0.1083,60019231.0,60019231.0,daily,CVC
20762,2022-11-07,0.128,0.1377,0.1277,0.1329,0.128,0.1377,0.1277,0.1329,25772938.0,25772938.0,daily,CVC
20763,2022-11-06,0.1374,0.1385,0.1278,0.128,0.1374,0.1385,0.1278,0.128,22604669.0,22604669.0,daily,CVC
20764,2022-11-05,0.1315,0.142,0.1315,0.1374,0.1315,0.142,0.1315,0.1374,43937819.0,43937819.0,daily,CVC
20765,2022-11-04,0.1241,0.1321,0.1236,0.1315,0.1241,0.1321,0.1236,0.1315,10546242.0,10546242.0,daily,CVC
20766,2022-11-03,0.1181,0.128,0.118,0.1241,0.1181,0.128,0.118,0.1241,11568588.0,11568588.0,daily,CVC
20767,2022-11-02,0.1222,0.1233,0.116,0.1182,0.1222,0.1233,0.116,0.1182,7251447.0,7251447.0,daily,CVC
20768,2022-11-01,0.1234,0.1251,0.1218,0.1221,0.1234,0.1251,0.1218,0.1221,3623277.0,3623277.0,daily,CVC
20769,2022-10-31,0.1231,0.1253,0.1212,0.1234,0.1231,0.1253,0.1212,0.1234,5854051.0,5854051.0,daily,CVC
20770,2022-10-30,0.1277,0.129,0.1214,0.1232,0.1277,0.129,0.1214,0.1232,7105354.0,7105354.0,daily,CVC
20771,2022-10-29,0.1251,0.131,0.1249,0.1276,0.1251,0.131,0.1249,0.1276,9639974.0,9639974.0,daily,CVC
20772,2022-10-28,0.1235,0.1262,0.121,0.125,0.1235,0.1262,0.121,0.125,6016362.0,6016362.0,daily,CVC
20773,2022-10-27,0.1239,0.1308,0.1228,0.1234,0.1239,0.1308,0.1228,0.1234,9447037.0,9447037.0,daily,CVC
20774,2022-10-26,0.1218,0.125,0.1212,0.1239,0.1218,0.125,0.1212,0.1239,3228957.0,3228957.0,daily,CVC
20775,2022-10-25,0.1178,0.1243,0.1173,0.1214,0.1178,0.1243,0.1173,0.1214,4587320.0,4587320.0,daily,CVC
20776,2022-10-24,0.1196,0.1199,0.1153,0.1176,0.1196,0.1199,0.1153,0.1176,3900291.0,3900291.0,daily,CVC
20777,2022-10-23,0.1174,0.1202,0.1142,0.1195,0.1174,0.1202,0.1142,0.1195,4917413.0,4917413.0,daily,CVC
20778,2022-10-22,0.1157,0.1201,0.1143,0.1174,0.1157,0.1201,0.1143,0.1174,10862586.0,10862586.0,daily,CVC
20779,2022-10-21,0.1143,0.116,0.1098,0.1157,0.1143,0.116,0.1098,0.1157,4903134.0,4903134.0,daily,CVC
20780,2022-10-20,0.1143,0.118,0.1133,0.1144,0.1143,0.118,0.1133,0.1144,2739464.0,2739464.0,daily,CVC
20781,2022-10-19,0.1206,0.121,0.1135,0.1146,0.1206,0.121,0.1135,0.1146,3772454.0,3772454.0,daily,CVC
20782,2022-10-18,0.122,0.1227,0.1182,0.1206,0.122,0.1227,0.1182,0.1206,5164860.0,5164860.0,daily,CVC
20783,2022-10-17,0.118,0.1223,0.1167,0.1216,0.118,0.1223,0.1167,0.1216,5419166.0,5419166.0,daily,CVC
